name,movieId
Young Frankenstein,1278
Night on Earth,1279
Raise the Red Lantern,1280
"Great Dictator, The",1281
Fantasia,1282
High Noon,1283
"Big Sleep, The",1284
Heathers,1285
Somewhere in Time,1286
Ben-Hur,1287
This Is Spinal Tap,1288
Koyaanisqatsi,1289
Some Kind of Wonderful,1290
Indiana Jones and the Last Crusade,1291
Being There,1292
Gandhi,1293
"Unbearable Lightness of Being, The",1295
"Room with a View, A",1296
Real Genius,1297
Pink Floyd: The Wall,1298
"Killing Fields, The",1299
My Life as a Dog,1300
Forbidden Planet,1301
Field of Dreams,1302
"Man Who Would Be King, The",1303
Butch Cassidy and the Sundance Kid,1304
"Paris, Texas",1305
Until the End of the World,1306
When Harry Met Sally...,1307
I Shot a Man in Vegas,1308
Parallel Sons,1309
Hype!,1310
Santa with Muscles,1311
Female Perversions,1312
Mad Dog Time,1313
Breathing Room,1314
Paris Was a Woman,1315
Anna,1316
I'm Not Rappaport,1317
Blue Juice,1318
Kids of Survival,1319
Alien³,1320
"American Werewolf in London, An",1321
Amityville 1992: It's About Time,1322
Amityville 3-D,1323
Amityville: Dollhouse,1324
Amityville: A New Generation,1325
Amityville II: The Possession,1326
"Amityville Horror, The",1327
"Amityville Curse, The",1328
Blood for Dracula,1329
April Fool's Day,1330
Audrey Rose,1331
"Believers, The",1332
"Birds, The",1333
"Blob, The",1334
Blood Beach,1335
Body Parts,1336
"Body Snatcher, The",1337
Dracula,1339
"Bride of Frankenstein, The",1340
Burnt Offerings,1341
Candyman,1342
Cape Fear,1343
Cape Fear,1344
Carrie,1345
Cat People,1346
"Nightmare on Elm Street, A",1347
Nosferatu,1348
Vampire in Venice,1349
"Omen, The",1350
Blood and Wine,1351
Albino Alligator,1352
"Mirror Has Two Faces, The",1353
Breaking the Waves,1354
Nightwatch,1355
Star Trek: First Contact,1356
Shine,1357
Sling Blade,1358
Jingle All the Way,1359
Identification of a Woman,1360
Paradise Lost: The Child Murders at Robin Hood Hills,1361
"Preacher's Wife, The",1363
Zero Kelvin,1364
Ridicule,1365
"Crucible, The",1366
101 Dalmatians,1367
"Forbidden Christ, The",1368
I Can't Sleep,1369
Die Hard 2,1370
Star Trek: The Motion Picture,1371
Star Trek VI: The Undiscovered Country,1372
Star Trek V: The Final Frontier,1373
Star Trek II: The Wrath of Khan,1374
Star Trek III: The Search for Spock,1375
Star Trek IV: The Voyage Home,1376
Batman Returns,1377
Young Guns,1378
Young Guns II,1379
Grease,1380
Grease 2,1381
Marked for Death,1382
Adrenalin: Fear the Rush,1383
"Substance of Fire, The",1384
Under Siege,1385
Terror in a Texas Town,1386
Jaws,1387
Jaws 2,1388
Jaws 3-D,1389
My Fellow Americans,1390
Mars Attacks!,1391
Citizen Ruth,1392
Jerry Maguire,1393
Raising Arizona,1394
Tin Men,1395
Sneakers,1396
Bastard Out of Carolina,1397
In Love and War,1398
Marvin's Room,1399
Somebody is Waiting,1400
Ghosts of Mississippi,1401
Night Falls on Manhattan,1404
Beavis and Butt-Head Do America,1405
La Cérémonie,1406
Scream,1407
"Last of the Mohicans, The",1408
Michael,1409
"Evening Star, The",1410
Hamlet,1411
Some Mother's Son,1412
"Whole Wide World, The",1413
Mother,1414
Thieves,1415
Evita,1416
"Portrait of a Lady, The",1417
Walkabout,1419
Message to Love: The Isle of Wight Festival,1420
Grateful Dead,1421
Murder at 1600,1422
Hearts and Minds,1423
Inside,1424
Fierce Creatures,1425
Zeus and Roxanne,1426
Turbulence,1427
Angel Baby,1428
First Strike,1429
Underworld,1430
Beverly Hills Ninja,1431
Metro,1432
The Machine,1433
"Stranger, The",1434
Falling in Love Again,1436
"Cement Garden, The",1437
Dante's Peak,1438
Meet Wally Sparks,1439
Amos & Andrew,1440
Benny & Joon,1441
Prefontaine,1442
"Tickle in the Heart, A",1443
Guantanamera,1444
McHale's Navy,1445
Kolya,1446
Gridlock'd,1447
Fire on the Mountain,1448
Waiting for Guffman,1449
Prisoner of the Mountains,1450
"Beautician and the Beast, The",1453
SubUrbia,1454
Hotel de Love,1455
"Pest, The",1456
Fools Rush In,1457
Touch,1458
Absolute Power,1459
That Darn Cat,1460
Vegas Vacation,1461
Unforgotten: Twenty-Five Years After Willowbrook,1462
That Old Feeling,1463
Lost Highway,1464
Rosewood,1465
Donnie Brasco,1466
Salut cousin!,1467
Booty Call,1468
Rhyme & Reason,1470
Boys Life 2,1471
City of Industry,1472
Best Men,1473
Jungle2Jungle,1474
Kama Sutra: A Tale of Love,1475
Private Parts,1476
Love Jones,1477
"Saint, The",1479
Smilla's Sense of Snow,1480
"Van, The",1482
Crash,1483
"Daytrippers, The",1484
Liar Liar,1485
"Quiet Room, The",1486
Selena,1487
"Devil's Own, The",1488
Cats Don't Dance,1489
B*A*P*S,1490
Love and Other Catastrophes,1493
Turbo: A Power Rangers Movie,1495
Anna Karenina,1496
Double Team,1497
Inventing the Abbotts,1498
Anaconda,1499
Grosse Pointe Blank,1500
Keys to Tulsa,1501
Kissed,1502
8 Heads in a Duffel Bag,1503
Hollow Reed,1504
Paradise Road,1507
Traveller,1508
All Over Me,1509
"Brother's Kiss, A",1510
"Chef in Love, A",1511
Romy and Michele's High School Reunion,1513
Temptress Moon,1514
Volcano,1515
Children of the Revolution,1516
Austin Powers: International Man of Mystery,1517
Breakdown,1518
Broken English,1519
Commandments,1520
Ripe,1522
"Truth or Consequences, N.M.",1523
"Turning, The",1524
Warriors of Virtue,1525
Fathers' Day,1526
"Fifth Element, The",1527
Intimate Relations,1528
Nowhere,1529
Losing Chase,1531
Sprung,1532
"Promise, The",1533
"Bonheur, Le",1534
Love! Valour! Compassion!,1535
Shall We Dance?,1537
"Second Jungle Book: Mowgli & Baloo, The",1538
Twin Town,1539
Addicted to Love,1541
Brassed Off,1542
"Designated Mourner, The",1543
"Lost World: Jurassic Park, The",1544
Ponette,1545
Schizopolis,1546
Shiloh,1547
"War at Home, The",1548
Rough Magic,1549
Trial and Error,1550
Buddy,1551
Con Air,1552
Late Bloomers,1553
"Pillow Book, The",1554
"To Have, or Not",1555
Speed 2: Cruise Control,1556
Squeeze,1557
Sudden Manhattan,1558
"Next Step, The",1559
Wedding Bell Blues,1561
Batman & Robin,1562
Dream With the Fishes,1563
For Roseanna,1564
Head Above Water,1565
Hercules,1566
The Last Time I Committed Suicide,1567
MURDER and murder,1568
My Best Friend's Wedding,1569
Tetsuo II: Body Hammer,1570
When the Cat's Away,1571
Contempt,1572
Face/Off,1573
Fall,1574
Gabbeh,1575
Mondo,1577
"Innocent Sleep, The",1578
For Ever Mozart,1579
Men in Black,1580
Out to Sea,1581
Wild America,1582
"Simple Wish, A",1583
Contact,1584
Love Serenade,1585
G.I. Jane,1586
Conan the Barbarian,1587
George of the Jungle,1588
Cop Land,1589
Event Horizon,1590
Spawn,1591
Air Bud,1592
Picture Perfect,1593
In the Company of Men,1594
Free Willy 3: The Rescue,1595
Career Girls,1596
Conspiracy Theory,1597
Desperate Measures,1598
Steel,1599
She's So Lovely,1600
Hoodlum,1601
Leave It to Beaver,1602
Mimic,1603
Money Talks,1604
Excess Baggage,1605
Kull the Conqueror,1606
Air Force One,1608
187,1609
"Hunt for Red October, The",1610
My Own Private Idaho,1611
"Kiss Me, Guido",1612
Star Maps,1613
In & Out,1614
"Edge, The",1615
"Peacemaker, The",1616
L.A. Confidential,1617
Seven Years in Tibet,1619
Kiss the Girls,1620
Soul Food,1621
Kicked in the Head,1622
Wishmaster,1623
"Thousand Acres, A",1624
"Game, The",1625
Fire Down Below,1626
U Turn,1627
"Locusts, The",1628
"MatchMaker, The",1629
"Lay of the Land, The",1630
"Assignment, The",1631
"Smile Like Yours, A",1632
Ulee's Gold,1633
"Ice Storm, The",1635
Stag,1636
Chasing Amy,1639
How to Be a Player,1640
"Full Monty, The",1641
Indian Summer,1642
Mrs. Brown,1643
I Know What You Did Last Summer,1644
The Devil's Advocate,1645
RocketMan,1646
Playing God,1647
"House of Yes, The",1648
"Fast, Cheap & Out of Control",1649
Washington Square,1650
Telling Lies in America,1651
Year of the Horse,1652
Gattaca,1653
FairyTale: A True Story,1654
Phantoms,1655
Swept from the Sea,1656
Wonderland,1657
"Life Less Ordinary, A",1658
Hurricane Streets,1659
Eve's Bayou,1660
Switchback,1661
Gang Related,1662
Stripes,1663
Nenette and Boni,1664
Bean,1665
Hugo Pool,1666
Mad City,1667
One Night Stand,1668
"Tango Lesson, The",1669
Welcome to Sarajevo,1670
Deceiver,1671
"Rainmaker, The",1672
Boogie Nights,1673
Witness,1674
Incognito,1675
Starship Troopers,1676
Critical Care,1677
"Joy Luck Club, The",1678
Chairman of the Board,1679
Sliding Doors,1680
Mortal Kombat: Annihilation,1681
"Truman Show, The",1682
