user_id,item_id,rating,timestamp,rating
870,318,5,875050865,5
313,525,5,891013525,5
505,98,4,889333792,4
627,528,4,879530662,4
733,273,4,879535603,4
536,69,5,882359938,5
660,228,3,891200193,3
442,67,3,883389028,3
14,174,5,890881294,5
138,151,4,879023389,4
60,185,4,883326682,4
358,855,3,891269464,3
465,300,3,883529601,3
699,930,2,880696344,2
102,219,2,888803149,2
271,188,2,885849087,2
405,1179,1,885547690,1
454,293,4,881959238,4
526,690,3,885681910,3
880,1151,3,880167454,3
533,408,4,880402916,4
554,8,4,876550526,4
747,409,1,888733595,1
495,568,1,888635294,1
667,9,5,891034831,5
656,245,1,892319084,1
671,1073,3,883949781,3
125,340,1,892835659,1
474,1020,3,887926573,3
215,88,3,891436277,3
94,458,4,891722306,4
926,340,4,888351623,4
328,343,3,885044452,3
608,1172,5,880404636,5
354,173,3,891217394,3
37,210,4,880915810,4
921,538,4,884673311,4
30,82,4,875060217,4
345,736,3,884992897,3
406,531,3,879445475,3
184,606,5,889913687,5
301,176,4,882075774,4
838,168,5,887066678,5
178,679,4,882826944,4
500,45,4,883874170,4
343,1039,5,876404689,5
429,184,4,882386260,4
804,425,4,879442643,4
347,371,1,881654715,1
321,32,3,879440716,3
76,258,3,875027206,3
882,95,4,879877155,4
634,21,2,875729668,2
190,930,2,891042916,2
738,147,3,875350764,3
378,1400,3,880057088,3
234,498,5,892078699,5
164,313,5,889401284,5
933,175,4,874854444,4
588,645,5,890024488,5
276,876,3,885537717,3
943,204,3,888639117,3
573,276,3,885843964,3
262,1014,5,879961954,5
296,121,5,884196689,5
151,1299,4,879543423,4
370,238,4,879435369,4
293,1220,2,888907552,2
847,290,4,878775523,4
627,942,2,879530408,2
502,895,4,883702370,4
479,475,1,879460028,1
782,1390,3,891500028,3
927,210,5,879194937,5
314,99,4,877888391,4
365,125,3,891304152,3
409,89,5,881107539,5
54,333,5,880928745,5
378,387,4,880056452,4
125,323,3,892836124,3
123,319,4,879809220,4
486,864,3,879875041,3
60,493,5,883325994,5
29,480,4,882821989,4
650,597,3,891381818,3
108,252,3,879879961,3
880,575,3,880175077,3
319,682,3,879977089,3
189,654,3,893265291,3
379,1075,3,888044628,3
796,168,5,892662871,5
622,194,4,882669762,4
894,288,3,879896141,3
189,1400,3,893265684,3
343,499,5,876405129,5
346,177,4,874948476,4
224,313,5,888081843,5
458,496,3,886398289,3
479,118,3,887064767,3
533,595,2,887032451,2
91,50,5,891439386,5
74,150,3,888333458,3
881,934,3,876537011,3
590,476,3,879439345,3
102,101,4,883748488,4
717,826,2,884642868,2
262,491,3,879793188,3
748,527,5,879454749,5
618,785,3,891309351,3
417,640,5,879648742,5
269,11,3,891448365,3
919,223,4,875372844,4
450,286,4,882215617,4
322,346,3,887313611,3
279,235,3,891209153,3
940,4,2,885922040,2
713,689,3,888882225,3
224,723,2,888104313,2
161,316,5,891170275,5
454,392,2,888266991,2
389,4,4,879991352,4
331,7,4,877196633,4
886,176,4,876032143,4
456,546,4,881371942,4
128,949,4,879968896,4
586,235,3,884066859,3
387,526,4,886483150,4
543,647,3,874864182,3
690,649,4,881179906,4
736,1278,1,878709262,1
549,151,3,881672300,3
719,58,3,879360933,3
115,1067,4,881171009,4
286,1074,4,889652912,4
695,882,4,888805836,4
273,328,3,891293048,3
442,156,4,883391221,4
890,637,3,882404610,3
338,484,5,879438143,5
181,25,5,878962675,5
345,77,3,884993555,3
398,523,4,875717779,4
178,1,4,882823805,4
380,176,3,885481179,3
776,191,5,891628837,5
488,215,5,891294742,5
308,214,2,887738104,2
314,1471,4,877892430,4
916,1597,3,880845206,3
52,107,4,882922540,4
600,385,3,888451582,3
731,1039,4,886182366,4
187,173,5,879465307,5
804,235,5,879443736,5
749,879,4,878846449,4
865,258,4,880142652,4
405,1311,1,885546859,1
361,475,4,879440475,4
277,279,4,879543592,4
387,239,1,886483970,1
583,7,5,879384471,5
215,203,3,891435266,3
85,528,4,879454859,4
313,222,3,891017708,3
453,53,3,877561894,3
542,12,4,886533774,4
854,225,1,882813364,1
361,794,3,879441033,3
927,815,3,879181259,3
145,327,5,875269822,5
738,179,3,875353869,3
290,180,1,880474913,1
668,257,3,881605269,3
711,189,5,886030557,5
782,688,2,891498918,2
742,508,4,881335461,4
713,311,3,888882040,3
346,265,4,874950794,4
339,347,4,891034953,4
719,510,4,879360493,4
739,176,1,886958938,1
463,93,4,877385457,4
387,226,3,886483252,3
136,116,5,882693723,5
63,508,4,875747752,4
457,425,4,882397828,4
924,114,3,886327724,3
533,1147,3,879439204,3
496,419,2,876066874,2
493,115,4,884131665,4
413,237,4,879969755,4
13,870,3,882397271,3
634,515,4,877018346,4
48,136,4,879434689,4
551,15,5,892782936,5
432,237,5,889415983,5
276,24,4,874792366,4
387,277,4,886481033,4
871,402,3,888193541,3
440,213,4,891577950,4
478,168,4,889388697,4
838,222,4,887064356,4
611,750,5,891636222,5
239,652,5,889178762,5
592,122,4,882608960,4
295,42,3,879517467,3
787,898,3,888979182,3
297,31,3,881708087,3
458,694,4,886396140,4
393,310,4,887742040,4
655,471,3,887611594,3
563,257,5,880506596,5
130,229,4,875802173,4
128,222,3,879967249,3
320,588,3,884750766,3
487,191,4,883446027,4
314,747,1,877889698,1
387,430,3,886482882,3
521,324,2,886059923,2
498,202,3,881958897,3
15,306,5,879455165,5
487,802,4,884051006,4
294,255,3,889241958,3
757,89,4,888445279,4
3,335,1,889237269,1
326,177,3,879876881,3
291,1210,4,875087656,4
807,622,3,892530656,3
178,1028,3,882824670,3
173,305,5,877556626,5
900,458,2,877833326,2
246,132,4,884921319,4
472,1239,5,892790676,5
174,471,5,886433804,5
645,518,5,892055285,5
543,531,4,874864347,4
383,315,5,891192158,5
503,156,1,880472250,1
902,257,3,879464964,3
56,678,4,892676056,4
605,153,4,879424784,4
415,269,4,879439108,4
608,76,4,880408115,4
326,508,3,879875432,3
904,237,5,879735551,5
399,328,4,882340311,4
154,185,5,879139002,5
894,20,5,881625708,5
619,750,3,885953537,3
634,685,4,875729535,4
24,742,4,875323915,4
894,713,4,880416177,4
689,475,4,876676334,4
389,835,5,879991242,5
611,300,5,891636244,5
334,476,3,891545540,3
147,313,4,885593965,4
717,258,5,884642133,5
358,324,4,891269077,4
727,928,3,883709802,3
11,544,4,891903226,4
634,546,4,875729535,4
31,682,2,881547834,2
200,304,5,876041644,5
663,508,4,889492503,4
841,271,4,889067216,4
387,854,5,886481686,5
533,69,4,879438849,4
89,49,4,879460347,4
843,238,3,879446359,3
513,250,3,885062332,3
290,234,3,880474451,3
864,189,4,888889268,4
880,140,4,880243001,4
393,105,3,887745544,3
450,29,3,887661438,3
332,229,5,888360342,5
125,73,5,892838288,5
389,202,5,880087599,5
267,710,4,878972493,4
840,182,4,891204798,4
758,192,4,882053053,4
110,684,4,886988480,4
796,270,4,892611799,4
161,70,3,891171064,3
716,187,3,879795189,3
792,1047,3,877909798,3
454,414,2,888267226,2
872,347,2,888478743,2
689,879,2,876674692,2
181,124,1,878962550,1
497,90,4,879310445,4
474,527,5,887923923,5
865,148,3,880144194,3
279,1028,4,875296104,4
446,306,3,879786691,3
101,369,2,877136928,2
833,177,5,875123299,5
661,568,4,888301266,4
505,307,4,889332705,4
22,176,5,878887765,5
323,243,1,878738997,1
758,128,4,881977625,4
89,709,3,879459980,3
399,433,3,882344269,3
378,99,4,880045791,4
276,385,4,874792547,4
374,684,5,880937692,5
158,120,1,880134014,1
654,318,5,887864230,5
305,318,3,886322560,3
254,621,3,886474807,3
495,496,5,888632888,5
561,231,2,885810744,2
94,42,4,885870577,4
255,264,2,883215829,2
72,56,5,880037702,5
189,50,5,893263994,5
354,306,5,891180445,5
331,58,3,877196567,3
644,298,4,889077513,4
59,313,5,888202532,5
721,873,3,877137447,3
405,186,5,885547176,5
815,625,4,878694705,4
69,98,5,882145375,5
870,357,5,875679687,5
472,651,4,875981830,4
457,720,3,882550925,3
713,882,3,888881988,3
416,182,4,876698934,4
688,332,5,884153712,5
155,326,2,879371121,2
660,946,2,891201696,2
805,401,4,881705108,4
303,375,2,879544276,2
763,475,4,878915722,4
409,30,4,881108881,4
504,238,3,887912416,3
892,946,3,886610996,3
291,12,5,874834701,5
363,264,3,891494049,3
378,285,4,880044312,4
889,1487,3,880182871,3
222,379,1,878184290,1
417,451,4,879649266,4
554,866,3,876232486,3
450,282,5,882377653,5
509,181,4,883591826,4
867,203,4,880078484,4
148,173,5,877017054,5
823,566,4,878439605,4
101,117,4,877136067,4
308,581,4,887740500,4
446,270,4,879786892,4
405,395,3,885547506,3
221,129,5,875244331,5
6,182,4,883268776,4
615,683,1,879447642,1
222,395,1,878184924,1
332,982,3,887938601,3
932,431,3,891250944,3
660,569,2,891201499,2
564,333,3,888718521,3
795,926,2,880561783,2
302,289,3,879436874,3
654,370,2,887863914,2
728,237,4,879443155,4
291,1139,3,874871671,3
734,143,5,891022958,5
497,625,3,879310021,3
746,597,4,885075304,4
537,445,3,886030767,3
593,133,4,876507391,4
292,183,5,881103478,5
472,260,4,875977827,4
357,928,4,878952041,4
514,293,3,880209950,3
752,306,5,891208451,5
2,312,3,888550631,3
343,202,4,876406256,4
456,180,4,881373084,4
790,123,3,884461413,3
303,545,2,879544400,2
303,132,5,879466966,5
18,486,3,880131559,3
551,1079,1,892785431,1
104,678,2,888442404,2
479,357,4,889125798,4
847,243,1,878774856,1
293,249,3,888905229,3
500,7,5,883865104,5
457,709,5,882547856,5
573,1012,2,885844339,2
908,482,3,879722667,3
62,401,3,879376727,3
235,511,5,889655162,5
191,340,4,891560842,4
341,887,5,890757745,5
815,588,5,878693906,5
409,733,4,881109264,4
480,265,3,891208390,3
514,137,3,875318114,3
214,1017,4,891543156,4
437,651,4,881002345,4
450,1039,5,887137271,5
375,183,5,886621917,5
235,792,4,889655490,4
116,879,2,876452094,2
500,1441,2,885237683,2
380,1113,4,885479730,4
277,293,4,879544145,4
889,1139,1,880182582,1
59,515,4,888204430,4
210,69,4,887736482,4
239,198,5,889181047,5
58,7,5,884304656,5
200,176,5,884129627,5
6,487,5,883600785,5
416,1135,2,886319234,2
642,729,3,885603566,3
806,156,4,882388128,4
655,995,3,887424991,3
44,447,4,878347598,4
711,275,5,876185855,5
389,479,4,879991535,4
43,581,3,883956468,3
276,475,5,874786756,5
747,188,5,888639890,5
752,259,5,891208451,5
617,480,4,883789179,4
303,619,3,879467574,3
374,225,3,882158071,3
543,1416,2,876718718,2
929,423,4,879640394,4
570,303,5,881262256,5
830,402,4,892503093,4
174,716,5,886513674,5
752,1527,1,891208077,1
328,51,3,885047417,3
160,230,2,876860808,2
119,1259,3,874780996,3
822,272,3,891033683,3
916,83,4,880845206,4
622,386,3,882671727,3
442,27,2,883390416,2
716,416,3,879796354,3
256,195,5,882164406,5
721,749,3,877137359,3
313,633,5,891014597,5
157,137,5,886889876,5
548,597,4,891415890,4
82,657,4,878769261,4
128,614,3,879967879,3
265,328,4,875320084,4
730,100,5,880310371,5
886,230,2,876033106,2
308,295,3,887741461,3
518,410,3,876823541,3
94,1110,4,891722801,4
20,172,3,879669181,3
514,48,4,875318114,4
847,39,2,878940531,2
82,225,3,878768790,3
613,194,5,891227299,5
835,183,4,891034023,4
746,62,3,885075434,3
680,143,4,876816224,4
844,174,4,877387768,4
36,748,4,882157285,4
497,627,3,879310021,3
694,216,4,875729830,4
624,410,4,879793156,4
599,508,3,880953441,3
747,95,3,888639318,3
883,847,4,892557605,4
167,126,3,892738141,3
879,1,4,887761865,4
42,237,4,881105882,4
188,194,3,875073329,3
370,835,5,879434909,5
234,925,2,892334976,2
343,121,2,876407072,2
326,98,5,879875112,5
916,156,5,880844016,5
180,258,5,877125493,5
648,514,2,884796822,2
594,50,3,874783018,3
474,515,5,887915269,5
655,272,3,888474138,3
424,1346,4,880859519,4
661,506,3,886841865,3
279,853,1,890451433,1
896,1098,3,887159146,3
38,112,5,892432751,5
648,635,2,884883476,2
455,228,4,879111153,4
642,254,4,886454812,4
733,924,4,879536523,4
561,702,3,885809873,3
102,94,2,892993545,2
923,455,4,880387946,4
942,135,3,891283017,3
499,56,4,885599182,4
400,306,3,885676230,3
13,117,3,882398138,3
119,125,5,874775262,5
551,90,1,892784199,1
85,173,3,879454045,3
348,15,4,886523330,4
363,93,4,891495339,4
66,300,5,883601089,5
709,164,3,879848120,3
13,70,3,882140691,3
714,289,3,892778092,3
569,277,2,879794385,2
881,472,4,876537285,4
167,225,3,892737995,3
847,820,1,878939375,1
287,313,4,888177170,4
450,527,5,882374059,5
631,301,4,888465107,4
72,265,4,880037164,4
272,200,5,879455043,5
437,15,4,881001946,4
554,174,5,876550257,5
313,503,5,891014697,5
392,270,4,891037437,4
749,1034,2,878850656,2
751,658,3,889133106,3
311,650,3,884364846,3
342,209,5,875319554,5
5,163,5,879197864,5
250,687,1,883263007,1
110,779,3,886988793,3
101,471,3,877136535,3
327,169,2,887744205,2
894,268,3,879896041,3
186,327,3,891717806,3
714,763,4,892777903,4
296,274,4,884196741,4
456,523,4,881373353,4
434,1051,3,886724453,3
586,187,4,884058566,4
311,491,4,884365168,4
690,794,3,881180543,3
844,83,5,877388183,5
832,322,3,888259984,3
85,10,4,879452898,4
313,659,4,891013773,4
5,21,3,875635327,3
85,622,3,882995833,3
256,975,3,882151017,3
293,403,3,888906869,3
640,770,4,874777658,4
454,378,3,888267128,3
293,3,2,888905399,2
227,460,2,879035963,2
280,282,3,891700426,3
450,494,3,882373385,3
399,459,4,882340807,4
268,246,5,875742316,5
881,291,3,876537177,3
221,1059,4,875245077,4
934,131,4,891191778,4
679,63,3,884489283,3
504,281,4,887831447,4
805,1014,4,881694265,4
624,328,4,879792131,4
514,215,4,875462689,4
694,659,4,875728181,4
804,474,4,879441524,4
180,716,1,877128119,1
893,56,5,874829733,5
378,135,2,880046362,2
514,195,5,876063938,5
865,627,1,880235060,1
280,31,4,891701344,4
878,88,4,880869418,4
298,252,4,884183833,4
10,199,4,877892050,4
851,1095,3,875731105,3
416,928,3,878879391,3
612,878,2,875324400,2
92,974,2,886443626,2
693,480,4,875484454,4
59,87,4,888205228,4
59,603,5,888204309,5
144,213,4,888105387,4
798,482,3,875638884,3
456,99,3,881374767,3
389,519,4,879991461,4
37,405,4,880915565,4
295,56,4,879517348,4
576,275,3,886985695,3
748,847,4,879454546,4
638,241,3,876695217,3
655,155,4,887473702,4
943,2,5,888639953,5
882,393,4,879880132,4
524,449,3,884637245,3
788,403,3,880870516,3
801,326,4,890332885,4
543,234,4,876896210,4
339,25,4,891035116,4
564,298,3,888730534,3
279,239,4,875310418,4
587,1624,2,892871752,2
213,7,4,878870518,4
804,229,4,879445816,4
168,409,4,884287846,4
109,79,5,880572721,5
6,526,3,883602596,3
349,105,2,879466283,2
564,127,4,888730974,4
253,331,3,891627664,3
276,735,4,874791214,4
389,607,3,879991297,3
49,1072,1,888069194,1
387,180,4,886479737,4
56,501,3,892737210,3
562,153,4,879195954,4
378,53,3,880333695,3
743,9,5,881278061,5
862,210,4,879304410,4
304,237,5,884968415,5
5,62,4,875637575,4
437,143,5,880141528,5
41,286,4,890685449,4
325,16,1,891478981,1
280,380,2,891700226,2
638,89,4,876694704,4
503,504,4,880472298,4
796,570,2,893048505,2
535,628,4,879618246,4
561,182,3,885807318,3
463,13,3,877385664,3
254,200,3,886472504,3
450,771,3,887835478,3
936,866,2,886833099,2
84,7,4,883452155,4
561,475,3,885807393,3
532,501,5,889235367,5
43,131,3,883954997,3
447,582,4,878855724,4
303,117,3,879468581,3
805,40,3,881704553,3
237,408,5,879376434,5
13,554,2,882397833,2
584,181,4,885778120,4
272,50,4,879454900,4
355,328,4,879486422,4
593,58,4,875671579,4
886,222,4,876032615,4
942,79,5,891282903,5
502,338,4,883702370,4
125,781,3,892838463,3
705,815,3,883427297,3
201,546,2,884140891,2
130,64,5,875801549,5
693,508,2,875482447,2
727,665,3,883713257,3
870,381,3,889409590,3
144,257,4,888104258,4
463,253,5,877387935,5
846,496,3,883947630,3
790,139,2,885157748,2
334,111,3,891547445,3
142,134,5,888640356,5
64,191,4,889740740,4
473,246,5,878157404,5
199,324,1,883782509,1
428,894,4,885943955,4
454,71,3,888266754,3
290,82,4,880473918,4
313,673,4,891016622,4
244,1028,3,880604830,3
69,300,3,882027204,3
632,64,5,879457525,5
293,302,4,888904092,4
591,182,3,891031171,3
405,1432,1,885549942,1
764,717,3,876243644,3
883,11,2,891696824,2
223,470,4,891550767,4
454,480,4,881959652,4
548,477,1,891415786,1
715,282,3,875962423,3
110,88,4,886988967,4
854,488,4,882813761,4
805,402,2,881697013,2
393,1228,3,889728074,3
533,135,3,879191022,3
13,193,5,882139937,5
328,595,3,885048500,3
276,443,4,874792692,4
232,173,4,888549674,4
181,261,1,878961814,1
23,153,4,874786438,4
556,294,2,882135855,2
545,208,3,879899619,3
200,1091,4,884129814,4
378,367,3,880055002,3
445,56,5,891200869,5
462,346,1,886365928,1
897,239,2,879992310,2
888,274,4,879365497,4
769,405,2,885424214,2
269,134,4,891448849,4
64,229,4,889739490,4
130,328,4,874953525,4
252,275,5,891456464,5
220,325,1,881198435,1
479,423,2,879461084,2
666,5,2,880568465,2
450,73,3,887661438,3
345,323,3,884916551,3
927,28,4,879183511,4
327,655,4,887745303,4
864,542,4,888892841,4
326,679,3,879876941,3
339,199,5,891032576,5
312,153,2,891699491,2
889,187,4,880177857,4
623,525,4,891034294,4
913,273,3,881037670,3
757,432,3,888467269,3
269,81,3,891448323,3
848,640,1,887037935,1
506,796,3,874875062,3
492,521,5,879969644,5
280,159,4,891701944,4
868,727,2,877110277,2
189,89,5,893265624,5
90,1195,5,891384789,5
197,56,1,891409799,1
407,385,4,875045658,4
234,1039,3,892078741,3
551,228,5,892783212,5
326,168,3,879874859,3
173,300,4,877556988,4
407,196,4,876340318,4
624,1114,4,879792557,4
429,685,3,882387434,3
405,195,5,885544881,5
382,183,3,875946672,3
496,132,3,876065881,3
324,298,5,880575493,5
94,260,2,891725049,2
463,926,1,890453075,1
181,813,2,878962279,2
896,29,2,887160916,2
325,325,1,891477695,1
605,873,3,879365219,3
84,151,4,883449993,4
90,1198,5,891383866,5
244,324,4,880601905,4
59,357,5,888204349,5
548,235,3,891415746,3
920,300,3,884220058,3
265,117,5,875320332,5
916,147,1,880843578,1
314,88,5,877888007,5
653,128,3,880606620,3
56,1090,3,892683641,3
872,334,1,888479894,1
468,544,3,875280417,3
211,64,3,879460213,3
521,597,2,884476302,2
759,121,5,881476858,5
442,181,4,883390416,4
648,184,5,884368643,5
815,629,4,878695527,4
591,286,4,891030956,4
313,88,2,891028956,2
711,121,1,876185726,1
94,313,4,891724925,4
151,380,5,879543146,5
663,9,2,889492435,2
618,955,2,891307540,2
297,12,5,875239619,5
793,293,4,875104091,4
592,484,4,882956551,4
160,293,5,876767572,5
378,111,3,880044562,3
245,50,4,888513664,4
641,89,4,879370364,4
833,640,3,875123986,3
264,654,5,886122508,5
500,1018,3,883875756,3
334,428,4,891547955,4
268,1090,2,875745536,2
500,249,3,887720111,3
102,183,4,888801360,4
85,100,3,879452693,3
788,10,4,880869584,4
694,657,4,875728952,4
416,197,5,893213103,5
655,1602,3,891817435,3
501,273,4,883347975,4
778,281,2,890803859,2
1,200,3,876893098,3
104,840,1,888466086,1
174,13,3,891551777,3
507,315,5,889964593,5
654,736,5,887864757,5
766,519,4,891308968,4
714,472,2,892777730,2
655,880,2,887523271,2
746,230,1,885075337,1
43,302,4,887731794,4
689,748,5,876674637,5
653,436,1,880151673,1
493,886,2,884129868,2
574,883,4,891279520,4
932,430,4,891249849,4
806,88,4,882390191,4
537,174,3,886030622,3
327,494,4,887822400,4
409,191,5,881107817,5
193,410,3,889127633,3
554,14,4,876550182,4
379,381,5,885063301,5
96,486,3,884403392,3
450,1050,4,882812349,4
608,549,4,880405824,4
291,401,4,875086766,4
70,151,3,884148603,3
73,175,5,888625785,5
90,310,3,891382240,3
37,172,4,880930072,4
756,111,4,874829670,4
889,156,5,880178204,5
181,243,1,878961814,1
724,1127,3,883758267,3
373,175,3,877099352,3
924,511,5,885457827,5
168,411,1,884288222,1
733,148,3,879536607,3
308,365,3,887739915,3
691,8,2,875543346,2
601,69,3,876348987,3
480,443,4,891208746,4
805,137,5,881697713,5
664,71,4,878090125,4
376,268,3,879432976,3
296,199,5,884197193,5
815,1,5,878691975,5
311,404,3,884365406,3
919,16,4,875289533,4
200,760,4,876042753,4
407,432,4,875552685,4
200,665,4,884130621,4
442,117,3,883390366,3
322,9,4,887314212,4
279,469,4,884982881,4
574,268,5,891279174,5
536,486,4,882359652,4
354,855,4,891306852,4
372,649,3,876869977,3
830,449,2,891899475,2
601,287,1,876348215,1
145,1001,4,875271607,4
12,71,4,879959635,4
788,100,5,880868277,5
279,89,4,875306910,4
59,54,4,888205921,4
638,227,2,876695259,2
531,332,4,887048813,4
269,674,2,891451754,2
642,66,5,885603740,5
95,153,5,879197022,5
486,146,2,879875188,2
903,175,4,891032760,4
151,31,3,879524713,3
790,273,5,884461888,5
299,136,4,878192078,4
766,482,3,891309117,3
733,1173,2,879535814,2
835,191,4,891033276,4
356,322,3,891406289,3
327,318,5,887820828,5
481,173,4,885828165,4
358,512,5,891269511,5
492,137,4,879969670,4
655,962,5,887473674,5
815,451,3,878696965,3
416,353,2,886314834,2
405,721,1,885547360,1
296,469,5,884197264,5
782,1664,4,891499699,4
121,83,4,891388210,4
91,181,5,891439243,5
314,699,5,877888527,5
705,385,4,883428084,4
70,132,4,884067281,4
932,135,5,891249538,5
653,1101,2,878866755,2
177,179,5,880131057,5
435,331,5,884130671,5
822,1240,3,891036703,3
616,307,2,891224448,2
367,184,5,876689990,5
557,337,5,881179653,5
655,330,2,887425295,2
682,41,3,888522073,3
416,79,5,893213405,5
588,731,2,890026705,2
45,764,4,881015310,4
315,8,3,879820961,3
299,399,2,889503373,2
94,455,3,891721777,3
303,15,3,879467607,3
311,403,4,884365889,4
387,1008,4,886481183,4
757,217,3,888467381,3
407,117,3,875550223,3
870,28,4,875680258,4
707,1255,3,880061252,3
70,596,3,884148728,3
662,100,5,880571006,5
195,14,4,890985390,4
544,294,2,884795581,2
293,223,4,888905990,4
363,854,1,891497047,1
174,239,4,886439537,4
814,234,3,885410957,3
502,754,2,883701927,2
735,106,3,876698714,3
77,238,5,884733965,5
585,529,3,891283124,3
862,198,5,879304484,5
705,183,2,883427988,2
922,257,4,891455049,4
250,81,4,878092143,4
70,83,4,884065895,4
151,393,2,879528692,2
472,62,5,875981876,5
938,1047,3,891357107,3
567,474,5,882426135,5
174,433,5,886514757,5
932,1021,4,891249146,4
667,79,3,891034930,3
313,471,4,891015196,4
655,9,3,891585450,3
587,338,4,892871462,4
207,410,3,877838946,3
330,473,4,876544632,4
493,974,3,884132914,3
299,642,4,877881276,4
456,806,3,881373617,3
109,196,4,880578358,4
92,412,2,875640609,2
561,69,1,885807215,1
193,187,4,890860351,4
110,340,3,886987183,3
16,33,2,877722001,2
435,685,2,884134345,2
279,283,3,875296652,3
859,955,5,885776352,5
883,863,3,891693497,3
683,1483,3,893286346,3
219,71,1,889452455,1
187,1065,4,879465717,4
92,581,4,875654189,4
738,196,4,875350086,4
37,127,4,880930071,4
269,176,2,891448980,2
896,53,1,887235026,1
415,136,5,879439684,5
452,660,4,875560068,4
87,808,3,879875996,3
833,1181,1,875133458,1
365,476,4,891304278,4
796,1522,3,893194740,3
301,95,5,882076334,5
606,174,5,880924663,5
193,443,4,889126610,4
335,305,4,891566861,4
924,82,4,885458168,4
846,217,4,883950022,4
883,561,3,891695717,3
314,739,5,877889861,5
436,746,5,887770015,5
508,186,3,883777109,3
433,325,2,880585554,2
654,215,4,887864587,4
933,273,3,874855069,3
334,1170,4,891548729,4
612,25,3,875324915,3
393,136,5,889555050,5
279,1132,1,892864828,1
77,28,5,884753061,5
843,521,2,879446359,2
837,926,1,875722371,1
389,705,5,879991196,5
437,319,5,881001538,5
901,144,5,877288015,5
709,728,4,879849185,4
666,655,4,880139439,4
201,1166,3,884113806,3
234,648,3,892826760,3
904,117,4,879735316,4
35,266,3,875458941,3
60,13,4,883327539,4
880,1053,3,880242660,3
637,460,2,882905388,2
95,485,5,888954129,5
402,1284,3,876266984,3
788,1273,3,880871771,3
256,1210,5,882164999,5
888,280,3,879365475,3
800,222,4,887646226,4
693,506,2,875484932,2
374,756,3,882157967,3
860,285,5,885990901,5
129,303,3,883244011,3
185,638,4,883524364,4
788,726,4,880871128,4
562,480,4,879195126,4
285,682,4,890595524,4
805,1170,5,881700749,5
664,480,5,878091393,5
291,1028,3,875086561,3
918,498,4,891987025,4
923,460,4,880388426,4
303,258,4,879465986,4
391,357,5,877399486,5
925,559,3,884717963,3
669,248,4,892549412,4
371,66,4,877487213,4
204,262,4,892389137,4
554,133,4,876369272,4
692,257,4,876953340,4
210,517,4,887730342,4
751,490,4,889133429,4
305,385,1,886324792,1
399,732,2,882348089,2
336,655,3,877757752,3
254,417,3,886473408,3
711,16,5,886031006,5
95,99,4,888954699,4
262,588,4,879793075,4
533,182,3,879191265,3
723,748,5,880498795,5
268,198,4,875309232,4
141,151,2,884585039,2
506,73,4,874873703,4
413,307,2,879968794,2
32,117,3,883717555,3
892,87,5,886609263,5
868,188,3,877103320,3
537,269,3,886028446,3
399,55,2,882343171,2
236,659,3,890116599,3
457,238,5,882392976,5
92,627,3,875654159,3
345,216,5,884901701,5
854,89,4,882814467,4
387,410,3,886480789,3
429,778,3,882385294,3
682,724,4,888517948,4
487,222,4,883442018,4
337,151,5,875185627,5
665,1028,4,884291133,4
774,197,1,888556746,1
551,222,5,892783411,5
405,1147,2,885546069,2
627,690,5,879529406,5
3,299,3,889237199,3
324,872,5,880575045,5
654,168,4,887864369,4
493,647,4,884131287,4
299,647,4,878192804,4
551,229,5,892784779,5
905,258,3,884982806,3
59,1114,5,888203415,5
213,79,5,878956263,5
693,183,2,875483301,2
866,272,2,891221006,2
151,118,3,879542588,3
703,591,4,875243049,4
556,523,5,882136205,5
178,331,4,882823301,4
374,179,1,880395575,1
269,512,5,891447216,5
482,346,3,887644022,3
654,821,3,887864907,3
690,98,5,881179196,5
254,416,4,886472713,4
911,835,3,892838405,3
541,1035,3,883874749,3
930,265,3,879535685,3
303,1089,1,879544978,1
347,427,4,881654004,4
91,484,4,891438977,4
737,96,2,884314715,2
161,14,4,891171413,4
913,168,4,881725796,4
694,498,5,875726618,5
930,845,3,879534724,3
488,515,4,891293699,4
133,346,3,890588577,3
393,1139,3,889729561,3
189,792,5,893265741,5
398,229,3,875744031,3
889,87,4,880178367,4
417,122,2,879646838,2
600,226,4,888451977,4
862,789,5,879304941,5
782,885,3,891498766,3
805,550,3,881694854,3
29,264,3,882820897,3
642,1336,2,885606520,2
521,748,3,884475618,3
236,705,4,890116402,4
936,628,1,886832758,1
938,841,3,891357190,3
504,214,4,887840764,4
854,544,3,882812852,3
13,880,3,882140966,3
377,173,5,891298589,5
144,187,4,888105312,4
678,222,3,879544989,3
552,1014,4,879222520,4
894,736,4,882404572,4
83,977,3,880307382,3
175,9,4,877108146,4
892,208,4,886609029,4
118,547,5,875385228,5
782,331,3,891497854,3
537,222,2,886029974,2
59,521,5,888204877,5
923,264,3,880387199,3
913,89,5,880794731,5
663,240,3,889493027,3
871,324,3,888192689,3
93,412,2,888706037,2
916,80,3,880845476,3
18,71,4,880131236,4
862,11,4,879305172,4
939,298,5,880261184,5
455,200,5,879111092,5
506,1016,4,882100828,4
598,538,4,886711452,4
640,952,4,886474538,4
679,121,2,884488260,2
758,433,5,881976820,5
816,332,4,891710994,4
52,191,5,882923031,5
560,264,3,879975231,3
151,194,4,879524443,4
152,559,1,882475972,1
84,25,3,883452462,3
250,183,4,878091870,4
727,1025,2,883708149,2
298,419,5,884182774,5
