movieId,rating
83225,2.8
83227,3.1
83232,3.4
83241,2.8
83244,3.2
83246,3.1
83248,3.3
83250,3.2
83256,3.2
83258,3.7
83260,3.6
83264,3.5
83266,3.2
83270,3.6
83273,2.9
83275,2.8
83277,2.9
83279,3.7
83281,3.5
83291,3.6
83293,3.8
83295,2.6
83302,3.4
83308,2.7
83310,3.5
83316,3.0
83318,3.6
83320,2.3
83322,3.5
83332,3.7
83334,2.5
83337,2.8
83339,2.7
83343,3.5
83345,3.4
83349,2.7
83351,2.3
83357,3.2
83359,3.5
83361,3.3
83369,3.6
83374,3.1
83376,3.2
83381,3.2
83385,3.2
83389,3.0
83411,3.4
83415,3.0
83417,2.0
83424,3.3
83430,1.1
83435,3.4
83437,3.2
83439,3.5
83446,3.8
83448,2.9
83450,3.9
83457,3.4
83464,3.1
83468,3.4
83478,2.9
83480,2.6
83525,3.4
83527,3.3
83529,3.3
83531,3.4
83533,2.7
83535,3.2
83538,3.4
83540,3.3
83556,3.4
83558,3.7
83560,3.8
83562,3.3
83569,3.2
83575,3.0
83577,3.2
83581,3.2
83583,3.0
83585,1.6
83588,3.5
83590,2.5
83592,3.0
83601,3.3
83603,3.0
83607,3.2
83613,2.8
83616,2.4
83619,2.8
83652,3.3
83654,3.4
83656,2.5
83658,2.9
83660,1.5
83662,2.8
83664,1.8
83760,2.7
83763,3.4
83765,3.3
83767,3.1
83773,1.8
83777,2.9
83789,2.8
83791,3.1
83796,3.7
83798,3.5
83801,3.4
83803,3.8
83807,3.5
83809,3.5
83819,2.8
83821,2.5
83823,1.3
83825,2.5
83827,3.8
83831,3.0
83833,3.5
83835,3.3
83837,3.5
83842,2.8
83897,3.8
83910,2.7
83912,2.8
83916,2.7
83918,1.8
83920,2.9
83923,2.9
83927,3.0
83956,2.3
83962,3.6
83969,3.1
83972,3.2
83974,3.1
83976,3.6
83978,2.5
83986,2.9
84015,3.5
84017,3.8
84019,3.3
84047,3.2
84090,3.2
84092,3.2
84094,2.9
84096,3.4
84098,2.8
84100,3.7
84103,3.0
84111,3.6
84114,3.6
84116,3.8
84118,3.6
84120,3.2
84122,3.3
84125,3.2
84128,3.5
84131,3.7
84133,3.0
84137,3.3
84140,2.1
84148,2.9
84150,3.6
84152,3.8
84156,3.9
84158,3.4
84160,3.2
84162,1.8
84164,2.9
84173,3.2
84176,3.1
84178,2.6
84181,3.2
84183,2.5
84187,3.9
84189,3.1
84223,3.3
84226,3.9
84228,2.9
84230,3.3
84232,3.5
84234,3.5
84236,3.6
84238,3.2
84242,3.5
84246,3.1
84248,3.9
84250,2.5
84252,3.6
84258,3.1
84260,2.2
84262,2.4
84273,3.5
84279,2.3
84281,2.5
84283,3.8
84291,2.8
84293,2.5
84296,3.1
84298,2.8
84300,3.4
84302,3.4
84304,3.0
84312,1.6
84334,3.0
84372,2.5
84374,3.2
84387,2.8
84392,3.7
84395,3.0
84407,3.6
84436,3.0
84444,3.6
84446,2.7
84448,3.8
84450,3.6
84453,3.5
84455,3.1
84467,3.5
84469,3.6
84471,3.5
84473,3.1
84475,2.6
84477,3.1
84479,3.4
84481,3.4
84483,3.2
84485,3.4
84496,2.7
84498,2.7
84500,2.5
84502,3.7
84504,3.5
84506,3.5
84508,3.5
84510,2.7
84512,3.6
84523,3.4
84529,2.6
84532,3.2
84534,3.2
84551,3.1
84553,2.4
84555,3.0
84557,2.9
84559,2.5
84565,2.0
84567,3.0
84570,3.0
84601,3.5
84613,3.0
84615,3.2
84619,3.7
84621,2.3
84637,2.7
84639,3.4
84641,3.2
84643,2.9
84646,3.6
84648,3.3
84660,3.5
84663,3.7
84665,2.2
84667,3.3
84669,3.1
84671,3.8
84680,3.5
84682,3.0
84686,2.7
84689,3.0
84691,2.8
84696,3.1
84714,2.5
84730,3.3
84732,2.5
84734,2.0
84736,2.5
84738,2.2
84740,2.2
84764,1.8
84766,2.4
84768,2.8
84770,3.7
84772,3.4
84775,3.7
84777,3.4
84779,2.9
84781,3.2
84792,2.8
84794,2.3
84796,3.6
84799,2.9
84801,3.8
84805,3.9
84807,3.3
84829,3.6
84832,2.4
84834,2.9
84836,1.8
84838,3.1
84844,3.9
84852,3.3
84855,3.6
84857,3.7
84859,2.7
84861,3.0
84863,2.7
84871,2.7
84876,2.6
84880,3.0
84884,3.6
84886,3.0
84890,3.4
84894,3.0
84942,2.6
84944,3.3
84948,3.0
84950,3.1
84952,3.9
84954,3.6
84957,3.2
84961,2.6
84963,3.3
84972,3.7
84974,2.0
84976,3.7
84978,3.4
84983,2.8
84985,2.9
84987,3.8
84989,3.5
84996,2.4
85007,3.4
85010,2.9
85012,3.7
85014,3.2
85016,3.3
85020,3.5
85022,2.8
85025,3.2
85056,3.0
85070,2.5
85072,3.2
85106,3.4
85108,3.5
85129,3.4
85131,2.8
85133,3.0
85143,2.3
85175,3.3
85177,3.0
85179,3.8
85190,3.6
85203,3.5
85205,3.8
85209,2.8
85211,3.4
85213,3.7
85215,2.5
85226,2.2
85231,3.6
85259,3.8
85261,2.6
85268,2.3
85270,3.4
85273,3.5
85275,3.7
85278,3.3
85284,3.4
85291,3.4
85293,3.1
85295,2.2
85298,2.9
85305,3.1
85307,3.0
85309,2.7
85312,4.0
85316,3.7
85319,3.9
85323,1.7
85325,3.5
85327,2.8
85332,3.0
85334,2.7
85342,4.0
85354,3.7
85358,2.4
85362,3.7
85365,3.5
85367,3.3
85369,3.1
85372,3.1
85374,3.9
85378,3.5
85387,3.6
85389,3.2
85392,3.1
85394,3.7
85397,2.7
85399,2.2
85401,3.3
85403,2.7
85412,3.5
85414,3.7
85438,3.7
85440,3.1
85442,3.8
85450,2.2
85453,3.0
85476,3.5
85503,3.2
85505,1.0
85510,2.9
85527,3.0
85538,3.6
85540,2.9
85542,3.1
85544,3.5
85547,3.8
85549,3.3
85552,3.1
85555,2.5
85565,3.5
85567,3.9
85570,3.4
85576,2.8
85585,3.6
85609,1.5
85616,2.6
85618,3.0
85624,3.6
85626,3.4
85689,2.2
85691,3.1
85694,0.5
85728,2.6
85734,3.1
85738,3.1
85740,3.3
85744,2.5
85746,3.0
85763,3.8
85770,3.5
85772,1.5
85774,4.0
85777,3.5
85783,3.8
85788,3.4
85790,3.3
85792,3.1
85794,2.9
85796,3.0
85861,3.2
85863,2.7
85874,3.2
85881,3.7
85883,3.3
85885,3.0
85889,3.2
85892,2.8
85894,2.8
85896,3.1
85910,3.6
85966,2.9
85981,3.1
85983,2.6
85985,2.5
85987,3.4
85994,2.7
85997,1.6
86000,3.8
86002,3.7
86014,3.3
86023,2.0
86028,2.9
86033,2.6
86057,3.7
86059,2.7
86061,2.8
86064,2.8
86066,3.8
86070,3.1
86077,4.5
86079,3.4
86081,3.5
86083,3.6
86085,3.8
86087,3.9
86089,3.8
86091,2.9
86094,3.2
86096,3.4
86137,3.0
86139,3.8
86142,3.7
86145,3.1
86148,3.5
86151,3.7
86153,3.1
86166,3.0
86168,3.0
86170,2.7
86173,4.0
86181,3.7
86190,3.5
86204,3.2
86206,3.6
86229,3.8
86231,3.3
86233,3.2
86237,3.7
86244,3.2
86246,3.2
86263,2.9
86277,3.7
86279,3.6
86286,3.1
86288,3.8
86290,3.7
86293,2.9
86295,2.9
86298,3.2
86300,3.2
86308,3.0
86310,3.0
86312,3.0
86314,3.5
86316,3.1
86318,3.2
86320,3.6
86330,3.7
86332,3.4
86334,2.5
86337,3.2
86343,2.6
86345,4.0
86347,4.0
86355,2.8
86368,2.9
86372,3.2
86377,4.0
86380,3.2
86382,3.6
86399,3.0
86401,4.0
86408,3.2
86410,2.5
86412,3.5
86416,3.2
86418,3.2
86420,2.8
86430,3.4
86432,3.4
86434,3.2
86436,3.2
86438,2.5
86440,3.9
86442,3.2
86449,2.4
86451,3.2
86453,3.2
86455,3.0
86463,1.4
86471,2.6
86474,2.8
86476,3.2
86478,2.6
86487,3.6
86489,2.8
86491,3.2
86493,2.0
86495,3.2
86497,2.2
86500,2.7
86502,3.1
86508,2.5
86510,3.2
86518,3.1
86521,3.0
86536,3.9
86539,3.3
86541,3.6
86548,3.4
86550,2.8
86553,3.3
86559,3.0
86572,2.9
86574,3.5
86583,3.8
86590,3.2
86593,3.5
86604,3.2
86620,3.0
86622,3.4
86624,2.9
86626,2.9
86628,3.5
86635,2.1
86642,3.2
86644,3.5
86646,3.5
86648,2.8
86651,3.0
86653,2.8
86655,3.2
86657,3.8
86664,3.2
86668,3.8
86671,2.9
86675,3.2
86687,3.1
86689,2.8
86709,3.0
86715,3.4
86717,3.1
86719,3.3
86721,3.4
86723,3.7
86725,3.2
86728,3.5
86748,3.2
86750,3.5
86753,3.5
86756,3.1
86758,2.0
86760,2.9
86762,3.4
86764,3.7
86766,3.8
86768,3.8
86770,3.4
86773,4.0
86781,4.0
86785,2.2
86787,2.9
86789,2.5
86791,2.9
86795,2.7
86802,2.4
86815,3.4
86817,3.2
86826,2.7
86833,3.5
86835,2.8
86837,2.8
86839,3.9
86841,2.4
86844,3.7
86846,2.5
86848,3.5
86852,3.2
86854,2.6
86856,3.1
86858,4.2
86860,3.1
86862,3.6
86864,3.2
86866,2.8
86880,3.2
86882,3.8
86884,3.7
86892,3.8
86894,3.0
86896,3.0
86898,3.4
86900,2.7
86902,3.3
86904,3.0
86906,3.1
86911,3.0
86922,3.4
86927,3.0
86929,2.5
86931,2.5
86941,2.5
86943,3.1
86947,2.7
86949,4.0
86952,3.2
86970,2.0
86973,3.6
86975,5.0
86977,3.0
86982,3.1
86985,3.7
86988,4.0
86990,2.8
87000,2.3
87002,4.0
87004,3.8
87006,2.5
87008,3.8
87010,2.4
87012,3.2
87016,2.8
87028,2.6
87031,2.7
87033,3.8
87036,3.0
87038,3.0
87040,3.4
87042,3.5
87047,3.3
87049,3.4
87051,3.7
87053,3.0
87055,3.6
87057,3.6
87059,3.1
87061,4.0
87063,3.8
87069,3.5
87071,3.4
87076,3.2
87079,3.4
87081,2.9
87085,2.5
87092,3.2
87094,2.9
87098,2.6
87100,3.5
87103,2.6
87105,2.5
87164,3.4
87166,3.2
87173,2.0
87179,2.9
87181,3.4
87186,4.2
87188,2.6
87190,2.5
87192,3.4
87194,3.7
87197,3.4
87205,3.0
87207,4.0
87210,2.0
87216,3.0
87218,3.2
87220,3.4
87222,3.5
87225,3.2
87227,2.9
87229,3.5
87232,3.7
87234,3.7
87256,2.7
87258,3.4
87260,4.1
87262,3.0
87264,3.2
87266,3.5
87270,3.3
87276,3.0
87279,3.0
87287,3.6
87290,2.5
87296,3.8
87298,3.3
87302,3.1
87304,3.7
87306,3.5
87314,2.8
87316,2.8
87320,3.5
87322,2.9
87325,3.3
87327,3.8
87330,3.2
87332,3.1
87334,3.0
87336,2.9
87354,4.2
87356,3.5
87358,4.0
87360,3.6
87366,3.7
87368,2.9
87370,3.5
87378,3.0
87383,3.2
87385,3.1
87387,3.1
87390,3.1
87392,3.3
87408,3.2
87410,2.5
87413,3.8
87415,3.2
87417,3.4
87420,4.0
87425,2.4
87430,2.5
87433,3.3
87435,2.2
87444,2.4
87449,3.4
87469,3.1
87471,3.0
87473,2.5
87483,2.9
87485,2.8
87497,3.0
87499,2.6
87505,2.8
87507,2.4
87509,3.0
87511,3.0
87514,2.6
87516,2.3
87518,2.4
87520,2.7
87522,3.1
87527,2.6
87529,2.7
87547,1.9
87556,2.6
87558,3.4
87560,2.9
87562,2.2
87564,3.0
87566,3.2
87568,2.3
87589,3.1
87595,3.4
87598,3.2
87608,3.0
87618,3.5
87633,3.1
87636,3.0
87642,2.2
87644,3.3
87647,3.3
87660,3.9
87662,2.8
87683,3.5
87685,3.1
87689,1.5
87691,2.8
87693,3.3
87697,3.2
87700,2.8
87702,3.5
87719,3.7
87745,3.0
87751,3.2
87761,3.0
87763,3.0
87766,2.6
87769,2.5
87771,1.8
87773,3.5
87785,3.1
87790,3.3
87792,3.2
87794,1.9
87796,2.7
87798,4.5
87802,2.4
87804,2.3
87808,3.0
87831,2.7
87834,3.4
87843,2.8
87860,3.7
87867,2.5
87869,3.3
87874,2.9
87876,2.8
87878,3.5
87880,2.7
87882,2.3
87884,3.2
87890,2.5
87909,2.6
87911,3.0
87913,3.1
87915,3.4
87917,2.8
87919,2.9
87923,3.4
87928,3.5
87930,3.6
87948,2.6
87950,3.0
87952,2.8
87954,2.3
87964,3.0
87966,2.6
87971,3.2
87977,2.8
87979,3.4
87984,3.5
87988,3.3
87990,3.0
87992,3.2
87994,3.5
87996,3.6
87999,2.7
88001,1.8
88003,3.1
88005,3.9
88015,3.5
88017,3.8
88022,3.8
88024,3.2
88028,2.7
88031,2.9
88040,3.8
88042,3.2
88044,3.8
88047,3.2
88049,3.2
88051,3.4
88053,3.5
88055,2.8
88059,2.6
88061,3.1
88063,3.4
88065,2.4
88067,3.4
88069,3.6
88071,3.3
88073,3.2
88087,3.2
88092,3.2
88094,3.7
88099,3.3
88106,3.4
88108,3.2
88110,2.6
88114,2.9
88118,3.5
88125,3.9
88127,3.3
88129,3.8
88131,3.4
88133,3.6
88135,3.2
88138,3.3
88140,3.5
88158,3.1
88160,1.9
88163,3.8
88166,2.8
88168,3.5
88171,3.2
88173,3.3
88175,2.8
88177,2.7
88179,3.5
88192,3.1
88194,2.9
88203,4.2
88205,2.0
88210,2.5
88213,3.5
88224,3.4
88228,2.2
88235,3.8
88237,3.0
88248,2.8
88250,2.8
88252,2.9
88267,3.4
88270,2.6
88272,3.0
88274,2.0
88276,3.6
88278,3.2
88280,3.2
88282,3.4
88284,3.3
88299,3.4
88305,3.3
88307,3.2
88310,3.6
88313,3.5
88315,3.0
88317,3.4
88321,3.2
88327,3.3
88329,3.3
88331,3.5
88335,1.5
88339,3.6
88341,3.8
88343,3.0
88352,3.4
88356,2.4
88374,2.7
88376,3.0
88378,3.0
88380,2.7
88382,3.5
88398,2.6
88400,2.6
88405,3.3
88411,3.4
88414,2.0
88417,2.8
88419,3.6
88423,2.3
88425,2.8
88427,3.0
88429,2.9
88448,3.5
88452,3.4
88454,3.2
88456,2.7
88466,2.9
88468,2.5
88471,3.8
88473,3.5
88480,2.8
88483,2.4
88485,2.1
88488,3.6
88491,3.2
88493,3.5
88495,3.2
88511,2.4
88513,2.9
88518,3.4
88520,3.4
88543,2.0
88548,3.2
88562,3.1
88564,3.4
88566,3.3
88568,3.3
88570,3.9
88572,2.0
88574,3.3
88576,3.3
88578,3.5
88580,3.6
88589,2.9
88591,3.0
88593,3.7
88595,2.9
88597,3.2
88599,3.6
88601,3.2
88603,2.6
88605,2.4
88607,3.8
88638,2.8
88640,3.6
88642,1.9
88646,3.6
88649,3.0
88652,2.9
88654,2.5
88670,2.9
88672,3.2
88674,2.0
88682,3.9
88688,3.0
88692,3.2
88697,2.7
88704,3.6
88706,3.0
88724,3.6
88740,2.9
88742,0.5
88744,3.5
88746,3.3
88748,3.2
88750,2.0
88752,3.0
88754,1.7
88756,2.2
88759,3.1
88761,2.3
88764,1.3
88766,3.5
88785,3.1
88788,3.2
88801,2.8
88810,3.9
88812,3.1
88814,3.5
88816,2.0
88818,2.6
88821,3.0
88823,2.5
88833,3.5
88835,2.8
88837,3.6
88839,3.3
88852,2.8
88857,1.6
88877,3.1
88879,3.0
88886,3.2
88889,3.5
88894,2.5
88899,3.7
88901,3.2
88911,3.8
88925,3.0
88932,2.9
88934,3.9
88950,3.4
88954,3.1
88957,3.5
88959,3.6
88961,2.8
88971,3.1
88973,3.4
88975,3.1
88979,3.4
88989,3.5
88991,3.5
89000,3.5
89002,1.9
89007,3.8
89010,2.8
89014,3.5
89016,3.3
89018,3.8
89021,3.1
89023,3.7
89025,2.8
89028,2.9
89030,3.1
89039,3.5
89043,3.3
89047,3.5
89054,2.9
89056,4.1
89060,3.1
89069,3.2
89072,3.4
89074,3.2
89083,3.8
89085,3.5
89087,3.2
89090,3.9
89098,2.8
89100,3.2
89102,3.4
89104,3.4
89110,2.6
89112,2.9
89114,2.8
89116,3.0
89118,3.8
89126,1.9
89133,1.8
89135,3.2
89137,2.5
89139,2.6
89145,2.9
89147,3.5
89162,3.4
89164,3.0
89170,3.2
89190,2.6
89192,2.9
89194,2.9
89203,3.1
89206,2.4
89208,2.5
89213,3.3
89215,3.3
89217,2.9
89219,3.2
89230,2.2
89244,3.1
89246,4.0
89248,3.5
89260,3.6
89268,3.4
89270,3.0
89281,1.5
89285,4.0
89300,3.2
89302,3.5
89305,3.3
89308,2.7
89313,3.5
89315,3.7
89321,3.1
89323,3.2
89325,2.9
89327,2.6
89329,3.1
89337,3.8
89341,2.6
89343,3.2
89347,3.5
89349,3.7
89351,3.3
89354,3.1
89356,3.7
89365,2.2
89367,3.2
89369,3.6
89371,3.4
89373,2.9
89375,2.2
89377,2.7
89386,3.7
89388,2.7
89393,3.2
89398,2.4
89401,2.4
89403,3.8
89406,2.7
89408,2.8
89425,2.7
89427,2.1
89449,3.2
89470,3.5
89472,3.2
89474,3.5
89476,2.8
89478,2.5
89480,2.9
89482,2.5
89485,3.0
89490,3.0
89492,3.9
89501,3.5
89506,3.4
89516,2.6
89519,3.0
89521,3.4
89527,2.5
89532,3.2
89535,3.5
89537,3.8
89542,2.5
89549,3.5
89551,3.3
89554,3.9
89570,3.4
89580,3.3
89582,3.4
89584,3.6
89588,2.9
89590,3.5
89592,3.8
89594,3.4
89596,3.1
89598,3.6
89607,2.9
89610,2.9
89613,2.6
89616,3.2
89618,3.5
89620,3.3
89623,3.1
89629,3.5
89632,2.7
89635,3.6
89638,3.6
89650,3.1
89658,2.6
89664,3.8
89668,3.8
89670,3.0
89674,1.6
89678,3.8
89701,2.0
89703,3.3
89705,3.6
89707,3.4
89712,2.9
89714,3.2
89718,2.9
89720,2.4
89722,2.8
89726,3.0
89728,3.5
89732,3.0
89745,3.8
89747,2.6
89753,3.6
89759,4.0
89761,3.2
89763,3.3
89765,3.4
89767,3.4
89769,2.8
89772,3.5
89774,3.9
89778,3.6
89794,2.6
89797,2.8
89800,3.4
89802,3.7
89804,3.5
89806,3.2
89819,3.2
89829,3.2
89831,2.5
89833,2.8
89837,3.4
89840,3.2
89844,2.5
89846,3.7
89848,2.9
89850,3.4
89862,3.0
89864,3.7
89872,1.7
89877,2.0
89881,2.4
89883,3.0
89896,3.9
89898,3.5
89900,3.7
89904,3.7
89908,3.4
89910,2.0
89912,3.5
89924,2.8
89926,3.5
89930,3.1
89932,3.2
89936,2.8
89939,3.0
89941,3.0
89945,3.2
89961,3.4
89963,3.4
89965,3.3
89969,3.3
89971,3.1
89973,3.5
89977,2.8
89979,3.3
89983,3.2
89985,4.0
89988,3.2
89990,3.0
89994,3.6
89997,3.4
89999,2.6
90007,2.5
90009,3.3
90011,2.9
90015,3.1
90017,3.2
90019,2.8
90021,3.2
90035,3.2
90049,3.5
90052,3.1
90057,3.7
90059,3.4
90061,2.7
90064,2.9
90066,2.8
90068,2.0
90071,3.7
90084,3.8
90086,3.6
90104,2.8
90106,2.8
90108,2.6
90112,2.7
90114,1.2
90116,3.2
90118,2.8
90127,3.0
90133,2.7
90154,3.3
90167,2.9
90170,4.2
90172,2.9
90183,4.0
90196,3.4
90199,3.4
90201,3.1
90203,3.3
90206,3.5
90208,2.7
90211,3.3
90235,3.2
90237,3.5
90239,3.2
90241,3.1
90243,3.5
90245,3.6
90247,2.8
90249,3.3
90252,2.9
90254,2.9
90256,2.4
90262,2.5
90264,3.1
90266,3.8
90268,3.1
90270,2.6
90273,3.2
90279,2.3
90281,3.1
90284,1.0
90292,2.8
90306,3.1
90308,3.0
90310,2.9
90312,3.8
90314,3.5
90319,3.6
90321,3.2
90327,3.0
90339,2.3
90341,4.1
90343,3.2
90345,3.2
90350,3.6
90353,3.1
90355,3.7
90357,3.8
90359,3.2
90364,3.5
90371,3.1
90374,3.5
90376,3.7
90378,3.6
90380,4.2
90382,3.0
90397,2.5
90403,2.9
90405,3.4
90413,3.5
90419,3.8
90421,2.9
90424,3.3
90426,2.7
90428,3.5
90430,3.6
90434,3.0
90439,3.7
90458,2.8
90460,2.5
90466,2.5
90469,2.9
90471,3.4
90474,3.8
90476,3.3
90478,2.7
90488,2.2
90497,3.5
90514,3.0
90522,3.1
90524,2.8
90526,0.9
90528,3.4
90531,3.6
90533,3.3
90535,2.8
90537,3.5
90543,3.2
90545,2.8
90547,2.6
90549,2.9
90554,3.0
90556,3.7
90559,3.5
90561,3.1
90564,2.9
90566,3.4
90570,3.6
90574,3.6
90576,3.2
90578,3.1
90592,4.1
90594,2.6
90596,2.4
90598,2.8
90600,3.8
90609,3.8
90620,3.4
90622,2.0
90624,3.3
90630,3.5
90632,2.7
90645,3.3
90647,3.2
90649,3.0
90651,2.8
90662,3.3
90664,3.4
90666,2.6
90668,2.3
90671,2.9
90673,2.6
90690,3.5
90697,3.0
90700,2.1
90702,2.9
90704,2.5
90706,2.6
90717,3.0
90719,3.1
90730,2.5
90738,3.1
90741,2.2
90744,2.7
90746,3.5
90748,3.2
90751,2.4
90753,3.7
90769,3.4
90775,4.0
90777,2.0
90795,3.6
90806,3.2
90809,3.8
90811,3.2
90813,3.4
90815,2.8
90817,2.7
90819,2.6
90821,3.2
90823,3.5
90825,2.8
90827,3.0
90843,3.6
90849,1.5
90853,2.5
90863,3.8
90866,3.5
90868,3.3
90870,2.5
90873,2.8
90876,3.6
90878,3.6
90886,3.5
90888,2.9
90890,1.7
90895,3.5
90897,4.2
90903,3.4
90907,2.8
90914,3.3
90929,3.4
90931,3.4
90933,2.9
90935,3.5
90937,3.8
90939,2.4
90943,3.6
90947,4.0
90949,3.1
90951,3.2
90953,3.5
90958,3.0
90960,2.8
90963,3.2
90965,3.2
91007,4.3
91010,3.0
91012,2.2
91014,3.4
91026,2.7
91028,2.2
91031,3.0
91035,3.1
91037,3.2
91044,3.5
91048,3.2
91054,2.9
91056,2.9
91058,3.0
91065,2.6
91067,3.1
91069,3.4
91071,3.5
91073,3.0
91075,3.0
91077,3.6
91079,3.4
91094,3.4
91096,2.5
91104,2.3
91106,3.4
91108,3.0
91110,3.0
91112,2.8
91126,3.4
91128,3.1
91134,3.4
91137,2.9
91140,2.5
91163,3.0
91167,3.8
91169,3.5
91179,3.0
91181,3.1
91187,3.7
91189,2.4
91191,2.8
91193,3.4
91195,3.2
91199,3.7
91201,3.8
91206,2.9
91208,4.0
91211,4.0
91213,2.0
91216,3.4
91218,2.8
91223,2.8
91227,2.9
91229,3.5
91241,3.3
91243,2.9
91246,3.3
91248,3.9
91250,2.2
91253,2.5
91256,3.5
91261,3.4
91266,3.4
91268,2.8
91271,2.8
91273,3.3
91284,3.2
91286,3.6
91290,3.6
91298,2.6
91302,3.6
91304,3.1
91306,3.5
91309,3.1
91323,2.9
91325,3.4
91331,2.5
91333,2.6
91335,3.2
91337,3.7
91339,2.6
91351,3.5
91353,3.2
91355,3.1
91360,3.2
91362,3.2
91371,2.9
91386,2.7
91388,2.3
91391,2.9
91393,3.1
91395,2.8
91414,3.5
91416,3.2
91419,2.8
91421,2.9
91423,3.1
91425,3.0
91442,2.8
91444,3.5
91446,3.1
91450,3.3
91474,3.2
91483,2.7
91485,3.0
91488,3.6
91492,2.7
91494,3.7
91500,3.5
91503,2.7
91505,3.6
91509,3.9
91511,3.6
91513,3.6
91515,3.3
91517,3.0
91529,4.0
91531,4.0
91533,3.7
91535,3.5
91537,3.5
91540,3.1
91542,3.7
91548,3.8
91554,3.0
91556,2.9
91558,2.7
91560,3.2
91562,3.5
91564,3.2
91566,3.1
91571,3.2
91573,1.8
91582,3.6
91586,3.4
91589,3.2
91591,3.0
91593,3.0
91595,3.6
91597,3.5
91599,3.3
91601,3.0
91603,3.1
91605,3.0
91610,3.2
91612,2.2
91615,3.6
91617,3.0
91619,3.2
91622,3.1
91624,2.0
91626,2.9
91628,2.8
91630,3.6
91632,3.2
91634,3.2
91653,3.4
91655,2.9
91658,3.8
91660,2.6
91662,2.5
91664,4.2
91666,3.4
91671,2.2
91673,3.2
91681,3.4
91683,1.8
91688,2.6
91690,3.1
91692,3.4
91694,2.7
91697,3.3
91707,3.2
91709,3.1
91711,3.3
91713,3.2
91715,3.3
91718,2.7
91727,3.5
91729,3.0
91741,4.2
91743,3.6
91745,3.5
91747,2.0
91749,3.2
91755,3.4
91762,4.1
91766,2.9
91768,3.5
91770,3.0
91782,2.8
91784,3.2
91786,3.2
91789,2.7
91793,3.6
91797,2.9
91799,3.0
91805,3.4
91808,3.5
91821,3.4
91823,3.0
91826,2.9
91829,3.3
91831,2.2
91834,2.9
91840,3.2
91842,3.2
91844,3.8
91852,3.5
91854,3.1
91858,3.5
91860,3.2
91862,3.6
91866,2.2
91869,3.5
91871,3.0
91873,2.7
91880,3.8
91882,3.2
91884,2.2
91886,3.2
91888,3.5
91890,3.2
91894,2.4
91896,3.3
91902,3.7
91904,2.8
91906,2.8
91908,3.3
91911,3.7
91914,3.2
91919,3.0
91921,3.9
91924,2.8
91927,3.5
91929,3.6
91931,3.0
91933,3.7
91935,3.3
91937,3.1
91947,3.3
91952,3.0
91954,3.0
91957,3.0
91960,0.5
91970,3.9
91972,2.8
91974,3.3
91976,3.2
91978,3.3
91981,3.3
91983,2.6
91991,2.4
91993,3.0
91995,1.6
91997,2.6
92001,3.2
92004,3.0
92006,3.5
92008,3.0
92010,3.0
92023,2.6
92025,2.8
92027,2.8
92029,3.1
92032,2.5
92046,3.0
92048,3.5
92058,1.9
92062,3.0
92064,3.4
92079,3.6
92083,3.3
92085,3.3
92094,3.7
92096,3.1
92099,2.2
92102,3.1
92104,3.4
92106,2.5
92118,3.5
92120,3.4
92122,3.1
92124,3.9
92126,2.8
92128,3.5
92130,3.1
92132,3.4
92134,4.0
92136,3.8
92152,3.3
92154,3.2
92156,3.0
92159,3.8
92161,3.0
92163,3.2
92165,3.5
92167,3.5
92169,3.5
92172,3.4
92174,3.2
92176,3.1
92178,3.1
92180,3.0
92182,2.2
92184,2.1
92186,3.2
92188,3.0
92192,2.8
92196,3.2
92198,3.0
92200,3.5
92204,3.5
92210,3.7
92222,3.7
92224,3.0
92229,3.1
92231,2.3
92234,2.8
92240,3.2
92243,3.6
92245,2.4
92250,3.2
92252,3.8
92257,1.2
92259,4.1
92262,3.4
92264,2.9
92268,1.7
92270,3.2
92307,2.9
92309,3.1
92314,3.0
92321,3.7
92325,2.9
92335,3.2
92343,1.5
92348,3.1
92352,3.8
92354,3.6
92357,3.2
92371,3.1
92374,3.3
92380,2.8
92382,3.5
92389,2.8
92391,3.2
92393,3.4
92399,3.1
92408,3.0
92410,2.6
92412,3.5
92416,3.4
92420,3.6
92422,3.1
92424,3.4
92427,2.6
92435,3.2
92437,3.2
92439,3.4
92441,3.5
92446,2.5
92448,1.7
92453,3.1
92455,3.4
92457,2.9
92461,3.0
92471,3.0
92475,4.0
92477,1.8
92479,1.8
92481,3.6
92483,3.8
92507,3.4
92509,3.6
92511,1.8
92514,2.0
92516,3.0
92518,2.4
92520,4.0
92522,3.6
92593,3.8
92600,3.1
92606,3.8
92609,3.0
92611,2.8
92613,2.1
92633,3.4
92635,3.2
92637,3.5
92639,3.0
92641,3.0
92643,3.8
92646,2.9
92648,3.0
92652,3.1
92658,3.0
92660,2.9
92665,3.2
92672,4.0
92674,3.3
92676,2.3
92681,2.8
92683,3.1
92687,3.3
92691,3.0
92694,3.6
92696,2.8
92702,3.8
92713,3.4
92715,3.6
92719,2.8
92726,3.4
92728,3.2
92730,2.5
92738,3.5
92740,3.4
92749,3.5
92751,3.2
92756,3.1
92758,2.5
92760,2.3
92768,2.9
92781,3.4
92783,5.0
92787,3.3
92789,3.5
92793,2.6
92804,3.6
92817,3.2
92819,3.1
92829,2.6
92836,3.6
92841,3.4
92843,3.0
92845,1.9
92852,3.0
92872,2.8
92874,3.0
92881,2.8
92883,3.0
92885,3.5
92887,3.5
